  .1987600000E+04   .1987639041E+04  .4860E+03  .8322E+09  .2191E+11  .3120E+04  .6500E+02  .4255E+11  .3852E+02 -.7750E+02  .3430E+02 -.4000E+01  .3900E+02  .2190E+03  .9620E+02  .2004E+00  .1798E+04  .9199E+05  .2799E+02  .4266E+00
  .1987627397E+04   .1987633562E+04  .1560E+03  .1763E+09  .3284E+10  .8800E+03  .4500E+02  .4272E+11  .3385E+02 -.2000E+02  .1480E+02 -.5450E+02  .2380E+02  .2290E+03  .3577E+02  .2384E+00  .1187E+04  .4296E+05  .2799E+02  .4266E+00
  .1987678082E+04   .1987684932E+04  .1320E+03  .1556E+09  .2916E+10  .7650E+03  .4500E+02  .4288E+11  .3477E+02 -.3130E+02  .1520E+02 -.2800E+02  .4250E+02  .2475E+03  .3395E+02  .2694E+00  .1238E+04  .4509E+05  .2799E+02  .4266E+00
  .1987686986E+04   .1987694521E+04  .2940E+03  .3144E+09  .5629E+10  .1620E+04  .4500E+02  .4319E+11  .3306E+02 -.1840E+02  .1080E+02 -.4950E+02  .3280E+02  .2508E+03  .5382E+02  .1869E+00  .1122E+04  .3908E+05  .2799E+02  .4266E+00
  .1987717808E+04   .1987725342E+04  .1680E+03  .6117E+09  .2342E+11  .1615E+04  .1100E+03  .4380E+11  .5768E+02 -.5130E+02  .9800E+01 -.3600E+02  .4900E+02  .2620E+03  .6601E+02  .4075E+00  .3822E+04  .2845E+06  .2799E+02  .4266E+00
  .1987770548E+04   .1987779452E+04  .1200E+03  .2285E+09  .5913E+10  .8550E+03  .6500E+02  .4403E+11  .4275E+02 -.8260E+02  .1500E+02 -.7400E+02  .2950E+02  .2813E+03  .2230E+02  .1956E+00  .1999E+04  .1006E+06  .2799E+02  .4266E+00
  .1990554110E+04   .1990563699E+04  .1320E+03  .1778E+09  .3935E+10  .7900E+03  .6000E+02  .4421E+11  .3591E+02 -.4190E+02  .8800E+01 -.7560E+02  .1650E+02  .2023E+03  .3437E+02  .2727E+00  .1414E+04  .6083E+05  .2767E+02  .1097E+00
  .1990560274E+04   .1990578082E+04  .2220E+03  .5387E+09  .1644E+11  .1730E+04  .7000E+02  .4475E+11  .4676E+02 -.7500E+02  .3400E+02 -.6000E+02  .4840E+02  .2045E+03  .3348E+02  .1550E+00  .2547E+04  .1511E+06  .2767E+02  .1097E+00
  .1990578082E+04   .1990584247E+04  .1860E+03  .2471E+09  .5110E+10  .1125E+04  .4500E+02  .4500E+11  .3629E+02 -.2220E+02  .1010E+02 -.4630E+02  .2680E+02  .2110E+03  .3033E+02  .1685E+00  .1394E+04  .5607E+05  .2767E+02  .1097E+00
  .1990589041E+04   .1990599315E+04  .1380E+03  .2765E+09  .8023E+10  .9750E+03  .8500E+02  .4527E+11  .4239E+02 -.7950E+02  .1320E+02 -.1070E+03  .2250E+02  .2150E+03  .2854E+02  .2162E+00  .2103E+04  .1186E+06  .2767E+02  .1097E+00
  .1990585616E+04   .1990588356E+04  .2640E+03  .2308E+09  .3737E+10  .1315E+04  .4000E+02  .4550E+11  .2989E+02 -.2300E+02  .3800E+02 -.1660E+02  .3800E+02  .2138E+03  .2665E+02  .1033E+00  .9176E+03  .2889E+05  .2767E+02  .1097E+00
